cell,scenario,method,segment,mean,std,count,alpha
snr-10,B,cur,all,0.2647860570266948,0.05253950844631498,50,30.0
snr-10,B,cur,post,0.2691357793371554,0.0672840573206538,50,30.0
snr-10,B,cur,pre,0.27731952411607064,0.07062578720150728,50,30.0
snr-10,B,hist,all,0.38980270249353216,0.030613098109340042,50,3.0
snr-10,B,hist,post,0.329592607068028,0.05628677332590277,50,3.0
snr-10,B,hist,pre,0.46277500806627825,0.0452893146751647,50,3.0
snr-10,B,in,all,0.3899453889966606,0.030573004623387107,50,3.0
snr-10,B,in,post,0.3299627438714819,0.05649119548759052,50,3.0
snr-10,B,in,pre,0.4628264109496149,0.045471537722026764,50,3.0
snr-10,B,legs,all,0.632926026789464,0.019652944001523034,50,0.0
snr-10,B,legs,post,0.6399191486304207,0.09880967754490054,50,0.0
snr-10,B,legs,pre,0.6658413008451802,0.1037257594538029,50,0.0
snr-10,B,point,all,0.8350643086414011,0.04920860573965383,50,100.0
snr-10,B,point,post,0.7679515263482429,0.11729478931718561,50,100.0
snr-10,B,point,pre,0.9454343714699237,0.12130877534951226,50,100.0
snr-5,A,cur,all,0.29142505496723414,0.01761104172105455,50,1.0
snr-5,A,cur,post,0.2565384270170914,0.041253186150117825,50,1.0
snr-5,A,cur,pre,0.33905510744265954,0.03811569297878945,50,1.0
snr-5,A,hist,all,0.2288306080887768,0.030139611088719254,50,3.0
snr-5,A,hist,post,0.23207397200446242,0.047091838388262613,50,3.0
snr-5,A,hist,pre,0.24040079752959187,0.04921958938978887,50,3.0
snr-5,A,in,all,0.2284274491165946,0.030250812115260758,50,3.0
snr-5,A,in,post,0.23163303744058492,0.04743032009818101,50,3.0
snr-5,A,in,pre,0.24013083287895237,0.049694126402815834,50,3.0
snr-5,A,legs,all,0.36098273309896994,0.011580059282010675,50,0.0
snr-5,A,legs,post,0.364649459708213,0.05690628747653316,50,0.0
snr-5,A,legs,pre,0.3803130207956208,0.05998974335168672,50,0.0
snr-5,A,point,all,0.4701154949675876,0.0419845375375316,50,100.0
snr-5,A,point,post,0.47227654176311545,0.0785418530010942,50,100.0
snr-5,A,point,pre,0.49774644140764046,0.09172212068701885,50,100.0
snr-5,B,cur,all,0.22112332532663972,0.049102161007581566,50,10.0
snr-5,B,cur,post,0.22513833738151756,0.061372473824832435,50,10.0
snr-5,B,cur,pre,0.23121062126813574,0.06132879998672366,50,10.0
snr-5,B,hist,all,0.284655681621389,0.01759047017097963,50,1.0
snr-5,B,hist,post,0.2543086448210967,0.040861800331906964,50,1.0
snr-5,B,hist,pre,0.3279541227905255,0.03535245996830755,50,1.0
snr-5,B,in,all,0.28463567463778827,0.017540018508958397,50,1.0
snr-5,B,in,post,0.2543557798161744,0.04086885416404363,50,1.0
snr-5,B,in,pre,0.3278879853743395,0.03535855746260837,50,1.0
snr-5,B,legs,all,0.3559577899849884,0.0110529388364821,50,0.0
snr-5,B,legs,post,0.3598904574674676,0.055564622758249,50,0.0
snr-5,B,legs,pre,0.3744658989249638,0.05831987662769698,50,0.0
snr-5,B,point,all,0.5756059710010025,0.04424888821552267,50,100.0
snr-5,B,point,post,0.47227654176311545,0.0785418530010942,50,100.0
snr-5,B,point,pre,0.6930377864450372,0.06229478642672358,50,100.0
snr0,A,cur,all,0.19386991540789872,0.008924817603928234,50,0.3
snr0,A,cur,post,0.18354625584962647,0.029157181821318035,50,0.3
snr0,A,cur,pre,0.21559630266500904,0.030309309421767714,50,0.3
snr0,A,hist,all,0.17176759276153036,0.01670181483018405,50,1.0
snr0,A,hist,post,0.1740973430401414,0.03221809403387622,50,1.0
snr0,A,hist,pre,0.18067676459456158,0.033840958930540545,50,1.0
snr0,A,in,all,0.1717078083569112,0.016689652699264406,50,1.0
snr0,A,in,post,0.17401464540766817,0.032280224642900965,50,1.0
snr0,A,in,pre,0.18066721969187213,0.03399145995762465,50,1.0
snr0,A,legs,all,0.2089476622230635,0.008464794881257783,50,0.0
snr0,A,legs,post,0.21102648197247348,0.03407264587176278,50,0.0
snr0,A,legs,pre,0.22038230251934557,0.035933984227636585,50,0.0
snr0,A,point,all,0.32320857237658807,0.048951659354574864,50,100.0
snr0,A,point,post,0.32573718877670976,0.06905081201200074,50,100.0
snr0,A,point,pre,0.34116710239621606,0.07298765291713763,50,100.0
snr0,B,cur,all,0.16054707201944854,0.01776857440593584,50,1.0
snr0,B,cur,post,0.16319447032026282,0.03070054662302654,50,1.0
snr0,B,cur,pre,0.16809155575164245,0.03171640005452452,50,1.0
snr0,B,hist,all,0.1841805749817132,0.007498739945827478,50,0.3
snr0,B,hist,post,0.17659265288577242,0.02716261398036555,50,0.3
snr0,B,hist,pre,0.20243822258292749,0.02608264594717078,50,0.3
snr0,B,in,all,0.18417293806865273,0.007484780603102971,50,0.3
snr0,B,in,post,0.17659269479246767,0.027162413682082245,50,0.3
snr0,B,in,pre,0.20242345518512525,0.026080485756040626,50,0.3
snr0,B,legs,all,0.20023627207009145,0.006218346555953629,50,0.0
snr0,B,legs,post,0.20244840029500766,0.0312523991116145,50,0.0
snr0,B,legs,pre,0.21064341449796029,0.03278573916979429,50,0.0
snr0,B,point,all,0.4592130466395019,0.04894906387513458,50,30.0
snr0,B,point,post,0.3352284507561562,0.06851113041903925,50,30.0
snr0,B,point,pre,0.5783002693261862,0.04146310839420792,50,30.0
snr20,A,cur,all,0.061147680639932825,0.017198891168127582,50,0.0
snr20,A,cur,post,0.0621409033199868,0.022087133747570164,50,0.0
snr20,A,cur,pre,0.06415774983458532,0.025631764492291206,50,0.0
snr20,A,hist,all,0.0611338208621782,0.017186632707239795,50,0.01
snr20,A,hist,post,0.06212780753625977,0.02207282245984775,50,0.01
snr20,A,hist,pre,0.06413620113252494,0.025626084805797814,50,0.01
snr20,A,in,all,0.06113393029199922,0.017186670812656846,50,0.01
snr20,A,in,post,0.0621275681521154,0.022074313814040625,50,0.01
snr20,A,in,pre,0.06413665444813066,0.025626217169732124,50,0.01
snr20,A,legs,all,0.061147680639932825,0.01719889116812758,50,0.0
snr20,A,legs,post,0.0621409033199868,0.02208713374757017,50,0.0
snr20,A,legs,pre,0.06415774983458532,0.025631764492291202,50,0.0
snr20,A,point,all,0.09476864195837051,0.0059067417515940015,50,0.3
snr20,A,point,post,0.09571411017037171,0.014803112988383216,50,0.3
snr20,A,point,pre,0.09982825018882346,0.016914110026456295,50,0.3
snr20,B,cur,all,0.020886803490606932,0.001304724047981199,50,0.01
snr20,B,cur,post,0.021139453397718246,0.0034667850189898097,50,0.01
snr20,B,cur,pre,0.02192144460370253,0.0035023545329695024,50,0.01
snr20,B,hist,all,0.02093582625344981,0.0013205443932378393,50,0.0
snr20,B,hist,post,0.021174961888146458,0.0034810251035467103,50,0.0
snr20,B,hist,pre,0.0219867682216852,0.0035139383296806125,50,0.0
snr20,B,in,all,0.020935826253431284,0.0013205443932360142,50,0.0
snr20,B,in,post,0.02117496188812883,0.0034810251035372226,50,0.0
snr20,B,in,pre,0.02198676822166904,0.0035139383296973704,50,0.0
snr20,B,legs,all,0.02093582625344982,0.001320544393237868,50,0.0
snr20,B,legs,post,0.021174961888146434,0.0034810251035467506,50,0.0
snr20,B,legs,pre,0.021986768221685226,0.0035139383296806433,50,0.0
snr20,B,point,all,0.09876426562495359,0.0014105165718350705,50,0.1
snr20,B,point,post,0.096747069892416,0.01359639087408373,50,0.1
snr20,B,point,pre,0.1067982554332645,0.01520053711679002,50,0.1
snr30,A,cur,all,0.057796471956315924,0.01828314890576979,50,0.0
snr30,A,cur,post,0.05877794228896294,0.023018790058485294,50,0.0
snr30,A,cur,pre,0.060408708360247934,0.026635161625622343,50,0.0
snr30,A,hist,all,0.057796471956315924,0.0182831489057698,50,0.0
snr30,A,hist,post,0.05877794228896291,0.02301879005848531,50,0.0
snr30,A,hist,pre,0.06040870836024795,0.02663516162562234,50,0.0
snr30,A,in,all,0.057796471956315314,0.018283148905770236,50,0.0
snr30,A,in,post,0.05877794228895571,0.023018790058483972,50,0.0
snr30,A,in,pre,0.06040870836025226,0.026635161625630167,50,0.0
snr30,A,legs,all,0.057796471956315924,0.018283148905769795,50,0.0
snr30,A,legs,post,0.058777942288962944,0.023018790058485308,50,0.0
snr30,A,legs,pre,0.06040870836024793,0.026635161625622347,50,0.0
snr30,A,point,all,0.03318205234035263,0.0006673822845399565,50,0.03
snr30,A,point,post,0.03352921195463352,0.004366803965096219,50,0.03
snr30,A,point,pre,0.03482419816837276,0.0052914200273225164,50,0.03
snr30,B,cur,all,0.008551409570447041,0.002486932834516859,50,0.0
snr30,B,cur,post,0.00868498355629136,0.0028244683846062454,50,0.0
snr30,B,cur,pre,0.008866183577949436,0.0029795804766775923,50,0.0
snr30,B,hist,all,0.008551409570447041,0.002486932834516838,50,0.0
snr30,B,hist,post,0.00868498355629139,0.002824468384606249,50,0.0
snr30,B,hist,pre,0.00886618357794939,0.00297958047667759,50,0.0
snr30,B,in,all,0.008551409570440505,0.002486932834517964,50,0.0
snr30,B,in,post,0.008684983556261374,0.002824468384569712,50,0.0
snr30,B,in,pre,0.008866183577975213,0.002979580476711646,50,0.0
snr30,B,legs,all,0.008551409570447052,0.0024869328345168565,50,0.0
snr30,B,legs,post,0.008684983556291373,0.002824468384606249,50,0.0
snr30,B,legs,pre,0.008866183577949436,0.002979580476677612,50,0.0
snr30,B,point,all,0.033294429783154444,0.0006102302163530083,50,0.01
snr30,B,point,post,0.03354074620122709,0.0043596063046403895,50,0.01
snr30,B,point,pre,0.03502838717920856,0.005176342256087732,50,0.01
tau0.2,A,cur,all,0.07795448018461068,0.011230623478629083,50,0.03
tau0.2,A,cur,post,0.06920432267629745,0.011353422037141665,50,0.03
tau0.2,A,cur,pre,0.12220430664110861,0.03919600777625215,50,0.03
tau0.2,A,hist,all,0.07729789795599863,0.011383043967950139,50,0.1
tau0.2,A,hist,post,0.06928248770502304,0.011715337155255141,50,0.1
tau0.2,A,hist,pre,0.11927905219146547,0.03887078087217726,50,0.1
tau0.2,A,in,all,0.07729423227446382,0.01137666922549725,50,0.1
tau0.2,A,in,post,0.06928330621196081,0.011716525172665903,50,0.1
tau0.2,A,in,pre,0.11926693804978938,0.03887347667875875,50,0.1
tau0.2,A,legs,all,0.0786355781348996,0.011159816186153084,50,0.0
tau0.2,A,legs,post,0.07031786302806826,0.011570851661353887,50,0.0
tau0.2,A,legs,pre,0.12193278269724855,0.03962907223663926,50,0.0
tau0.2,A,point,all,0.2074264867800782,0.03265511011041478,50,3.0
tau0.2,A,point,post,0.2062919311840639,0.03476613544041577,50,3.0
tau0.2,A,point,pre,0.24653129564206241,0.09857000987411806,50,3.0
tau0.2,B,cur,all,0.0619322677357109,0.002379000369848011,50,0.1
tau0.2,B,cur,post,0.05818572303838904,0.004033883871363735,50,0.1
tau0.2,B,cur,pre,0.08809726484460263,0.03268925724582323,50,0.1
tau0.2,B,hist,all,0.06275530385782363,0.0019615674830605855,50,0.03
tau0.2,B,hist,post,0.05854151281464689,0.003744518274209299,50,0.03
tau0.2,B,hist,pre,0.09067396962129962,0.033105314879354905,50,0.03
tau0.2,B,in,all,0.06275503216456768,0.001961856430530624,50,0.03
tau0.2,B,in,post,0.05854099428098954,0.003744511280625381,50,0.03
tau0.2,B,in,pre,0.09067467725682161,0.033106868978392885,50,0.03
tau0.2,B,legs,all,0.06357869538499455,0.001969983538461513,50,0.0
tau0.2,B,legs,post,0.059450593727658145,0.0038068374727918907,50,0.0
tau0.2,B,legs,pre,0.09146471468998056,0.03377485675558865,50,0.0
tau0.2,B,point,all,0.242253986807983,0.015006547028164558,50,1.0
tau0.2,B,point,post,0.22504311453956194,0.018662236872035623,50,1.0
tau0.2,B,point,pre,0.3394712800867942,0.08262929412636738,50,1.0
tau0.8,A,cur,all,0.08024027127484226,0.011521726805552784,50,0.03
tau0.8,A,cur,post,0.11034774695493546,0.02781530074561655,50,0.03
tau0.8,A,cur,pre,0.07351747918213404,0.01289458892504041,50,0.03
tau0.8,A,hist,all,0.07916673472611467,0.01154236903018889,50,0.1
tau0.8,A,hist,post,0.11036613004972542,0.02804615342476379,50,0.1
tau0.8,A,hist,pre,0.07199286478992342,0.012791729766125979,50,0.1
tau0.8,A,in,all,0.07916493974638512,0.011541386865867434,50,0.1
tau0.8,A,in,post,0.11032292368772978,0.028024081722670506,50,0.1
tau0.8,A,in,pre,0.0720082592382845,0.012803959924767341,50,0.1
tau0.8,A,legs,all,0.08043398801883718,0.011550219844710507,50,0.0
tau0.8,A,legs,post,0.11228805240472987,0.02846420967725716,50,0.0
tau0.8,A,legs,pre,0.07310202638026793,0.012834971724563816,50,0.0
tau0.8,A,point,all,0.2075267940243386,0.0325552516287443,50,3.0
tau0.8,A,point,post,0.22246585476445926,0.07017179836192694,50,3.0
tau0.8,A,point,pre,0.20921192852248993,0.0342569504547044,50,3.0
tau0.8,B,cur,all,0.06198907849180444,0.0024468095108419797,50,0.1
tau0.8,B,cur,post,0.07853688504577332,0.01852443286858893,50,0.1
tau0.8,B,cur,pre,0.05908348175202252,0.004308838054306609,50,0.1
tau0.8,B,hist,all,0.06333157526363077,0.0020106707822710812,50,0.01
tau0.8,B,hist,post,0.08070017900753144,0.018865554477879423,50,0.01
tau0.8,B,hist,pre,0.060215109086224745,0.004045366695553893,50,0.01
tau0.8,B,in,all,0.06333143075432075,0.002010484659525398,50,0.01
tau0.8,B,in,post,0.0806990114970199,0.018864544553774752,50,0.01
tau0.8,B,in,pre,0.06021524476326748,0.004045451635392392,50,0.01
tau0.8,B,legs,all,0.0636427966247825,0.0020307394709335735,50,0.0
tau0.8,B,legs,post,0.08118586573692026,0.018996643268121977,50,0.0
tau0.8,B,legs,pre,0.06048217662817318,0.00403532706103207,50,0.0
tau0.8,B,point,all,0.28155003868489326,0.004474938146088796,50,0.3
tau0.8,B,point,post,0.2849000988365324,0.06618822382601679,50,0.3
tau0.8,B,point,pre,0.28751098947601805,0.017376258308113346,50,0.3
theta0,A,cur,all,0.06197557095067492,0.0023802457150753076,50,0.1
theta0,A,cur,post,0.06275526091550683,0.009781976551642852,50,0.1
theta0,A,cur,pre,0.0651321563445721,0.010327818253928703,50,0.1
theta0,A,hist,all,0.06197557095067491,0.002380245715075302,50,0.1
theta0,A,hist,post,0.0627552609155068,0.009781976551642837,50,0.1
theta0,A,hist,pre,0.06513215634457212,0.0103278182539287,50,0.1
theta0,A,in,all,0.06197557095062331,0.002380245715069375,50,0.1
theta0,A,in,post,0.06275526091549752,0.00978197655163939,50,0.1
theta0,A,in,pre,0.06513215634447624,0.010327818253930508,50,0.1
theta0,A,legs,all,0.06360594487442758,0.001975175556718253,50,0.0
theta0,A,legs,post,0.06425870014397844,0.009960493197155458,50,0.0
theta0,A,legs,pre,0.06699067251752722,0.010464267555478687,50,0.0
theta0,A,point,all,0.20760117501144268,0.03261462261557885,50,3.0
theta0,A,point,post,0.21006796092148636,0.04567288603094104,50,3.0
theta0,A,point,pre,0.2184261049108235,0.047467677307333624,50,3.0
theta0,B,cur,all,0.06197557095067492,0.0023802457150753076,50,0.1
theta0,B,cur,post,0.06275526091550683,0.009781976551642852,50,0.1
theta0,B,cur,pre,0.0651321563445721,0.010327818253928703,50,0.1
theta0,B,hist,all,0.06197557095067491,0.002380245715075302,50,0.1
theta0,B,hist,post,0.0627552609155068,0.009781976551642837,50,0.1
theta0,B,hist,pre,0.06513215634457212,0.0103278182539287,50,0.1
theta0,B,in,all,0.06197557095062331,0.002380245715069375,50,0.1
theta0,B,in,post,0.06275526091549752,0.00978197655163939,50,0.1
theta0,B,in,pre,0.06513215634447624,0.010327818253930508,50,0.1
theta0,B,legs,all,0.06360594487442758,0.001975175556718253,50,0.0
theta0,B,legs,post,0.06425870014397844,0.009960493197155458,50,0.0
theta0,B,legs,pre,0.06699067251752722,0.010464267555478687,50,0.0
theta0,B,point,all,0.20760117501144268,0.03261462261557885,50,3.0
theta0,B,point,post,0.21006796092148636,0.04567288603094104,50,3.0
theta0,B,point,pre,0.2184261049108235,0.047467677307333624,50,3.0
theta0_snr0,A,cur,all,0.160928595243762,0.017800941581769675,50,1.0
theta0_snr0,A,cur,post,0.16335448249110737,0.030645853355215608,50,1.0
theta0_snr0,A,cur,pre,0.16882149679354477,0.03200834588624044,50,1.0
theta0_snr0,A,hist,all,0.160928595243762,0.017800941581769675,50,1.0
theta0_snr0,A,hist,post,0.16335448249110737,0.030645853355215594,50,1.0
theta0_snr0,A,hist,pre,0.16882149679354477,0.03200834588624047,50,1.0
theta0_snr0,A,in,all,0.16092859524365682,0.017800941581774726,50,1.0
theta0_snr0,A,in,post,0.163354482491098,0.030645853355213665,50,1.0
theta0_snr0,A,in,pre,0.16882149679333383,0.03200834588624653,50,1.0
theta0_snr0,A,legs,all,0.20026081613726734,0.006104762716864807,50,0.0
theta0_snr0,A,legs,post,0.202320774224391,0.031351456196868896,50,0.0
theta0_snr0,A,legs,pre,0.21095080904167932,0.03312386132156866,50,0.0
theta0_snr0,A,point,all,0.32345253583122896,0.0486291186293066,50,100.0
theta0_snr0,A,point,post,0.32626139882927496,0.06932108610502698,50,100.0
theta0_snr0,A,point,pre,0.3413526184505999,0.07310167258899361,50,100.0
theta0_snr0,B,cur,all,0.160928595243762,0.017800941581769675,50,1.0
theta0_snr0,B,cur,post,0.16335448249110737,0.030645853355215608,50,1.0
theta0_snr0,B,cur,pre,0.16882149679354477,0.03200834588624044,50,1.0
theta0_snr0,B,hist,all,0.160928595243762,0.017800941581769675,50,1.0
theta0_snr0,B,hist,post,0.16335448249110737,0.030645853355215594,50,1.0
theta0_snr0,B,hist,pre,0.16882149679354477,0.03200834588624047,50,1.0
theta0_snr0,B,in,all,0.16092859524365682,0.017800941581774726,50,1.0
theta0_snr0,B,in,post,0.163354482491098,0.030645853355213665,50,1.0
theta0_snr0,B,in,pre,0.16882149679333383,0.03200834588624653,50,1.0
theta0_snr0,B,legs,all,0.20026081613726734,0.006104762716864807,50,0.0
theta0_snr0,B,legs,post,0.202320774224391,0.031351456196868896,50,0.0
theta0_snr0,B,legs,pre,0.21095080904167932,0.03312386132156866,50,0.0
theta0_snr0,B,point,all,0.32345253583122896,0.0486291186293066,50,100.0
theta0_snr0,B,point,post,0.32626139882927496,0.06932108610502698,50,100.0
theta0_snr0,B,point,pre,0.3413526184505999,0.07310167258899361,50,100.0
theta10,A,cur,all,0.06369355393761506,0.0024478578974231557,50,0.1
theta10,A,cur,post,0.06396911054238448,0.010064026504723338,50,0.1
theta10,A,cur,pre,0.06749184123568025,0.010628505031262834,50,0.1
theta10,A,hist,all,0.06343956027532059,0.002447388494226504,50,0.1
theta10,A,hist,post,0.06413875569167925,0.010120327568003944,50,0.1
theta10,A,hist,pre,0.06680970375379595,0.010687638789306468,50,0.1
theta10,A,in,all,0.0634397296440806,0.0024469631578112397,50,0.1
theta10,A,in,post,0.06413854401725712,0.010120487895635721,50,0.1
theta10,A,in,pre,0.06681041851632159,0.010688584070628724,50,0.1
theta10,A,legs,all,0.06502286035064107,0.00227763015367952,50,0.0
theta10,A,legs,post,0.06559894778728699,0.01035867675504969,50,0.0
theta10,A,legs,pre,0.06861717322998027,0.010892008355672571,50,0.0
theta10,A,point,all,0.2075905821712812,0.03262903851443118,50,3.0
theta10,A,point,post,0.21004866795448712,0.04570215332640824,50,3.0
theta10,A,point,pre,0.21840178170440402,0.04744392407368119,50,3.0
theta10,B,cur,all,0.061970527370953966,0.002378031461264389,50,0.1
theta10,B,cur,post,0.06276752331509912,0.009767529997046486,50,0.1
theta10,B,cur,pre,0.06509982268368156,0.010305666230334163,50,0.1
theta10,B,hist,all,0.06220328100845665,0.002376560055048898,50,0.1
theta10,B,hist,post,0.06276690575254557,0.009759553981373322,50,0.1
theta10,B,hist,pre,0.06557054578997035,0.010206413331957858,50,0.1
theta10,B,in,all,0.062203082816064355,0.0023762030373469844,50,0.1
theta10,B,in,post,0.06276646341800673,0.009759435662057815,50,0.1
theta10,B,in,pre,0.06557057310233,0.010206349071813335,50,0.1
theta10,B,legs,all,0.06360012424923982,0.0019771441908750255,50,0.0
theta10,B,legs,post,0.06426642884606189,0.009947910101556769,50,0.0
theta10,B,legs,pre,0.06696155315125496,0.010439474230403329,50,0.0
theta10,B,point,all,0.21421635605933925,0.031944689728181284,50,3.0
theta10,B,point,post,0.21004866795448712,0.04570215332640824,50,3.0
theta10,B,point,pre,0.23160825296043988,0.04504961903453297,50,3.0
theta10_snr0,A,cur,all,0.16475682634125033,0.017345939290630347,50,1.0
theta10_snr0,A,cur,post,0.16356164570847898,0.030598716207121533,50,1.0
theta10_snr0,A,cur,pre,0.1762962655752261,0.03058404398871946,50,1.0
theta10_snr0,A,hist,all,0.1615102666682516,0.0176713815155889,50,1.0
theta10_snr0,A,hist,post,0.16386304996825887,0.030613070830706815,50,1.0
theta10_snr0,A,hist,pre,0.169500198575325,0.03196502422041981,50,1.0
theta10_snr0,A,in,all,0.16151644404873622,0.017665130319980044,50,1.0
theta10_snr0,A,in,post,0.16386544062950514,0.030607412044206785,50,1.0
theta10_snr0,A,in,pre,0.1695116245960896,0.031969477558002155,50,1.0
theta10_snr0,A,legs,all,0.20071731175537655,0.006141938292045164,50,0.0
theta10_snr0,A,legs,post,0.2026998768617957,0.03138177492297681,50,0.0
theta10_snr0,A,legs,pre,0.21149695981382277,0.03317006550089824,50,0.0
theta10_snr0,A,point,all,0.32344765837766704,0.04869777577139888,50,100.0
theta10_snr0,A,point,post,0.3262307366970256,0.06924744265215875,50,100.0
theta10_snr0,A,point,pre,0.3413083123559177,0.07305741422774828,50,100.0
theta10_snr0,B,cur,all,0.1608570579024348,0.017774257030218028,50,1.0
theta10_snr0,B,cur,post,0.16337002950087737,0.030634901002966976,50,1.0
theta10_snr0,B,cur,pre,0.16863382985432657,0.03194664923965888,50,1.0
theta10_snr0,B,hist,all,0.16407836050733746,0.017525788357868853,50,1.0
theta10_snr0,B,hist,post,0.1634170667148197,0.030605275753930097,50,1.0
theta10_snr0,B,hist,pre,0.17507213840551328,0.030772682951054297,50,1.0
theta10_snr0,B,in,all,0.16408061339407898,0.017520019575727512,50,1.0
theta10_snr0,B,in,post,0.16341872016891665,0.03060016849535853,50,1.0
theta10_snr0,B,in,pre,0.17507535180476486,0.030772618358404464,50,1.0
theta10_snr0,B,legs,all,0.20024407239391329,0.0061110494081700354,50,0.0
theta10_snr0,B,legs,post,0.20234340585345353,0.03130732947832859,50,0.0
theta10_snr0,B,legs,pre,0.21086280514504452,0.03304498988626216,50,0.0
theta10_snr0,B,point,all,0.3331240040739476,0.04780017689492651,50,100.0
theta10_snr0,B,point,post,0.3262307366970256,0.06924744265215875,50,100.0
theta10_snr0,B,point,pre,0.36046621929484113,0.06935437750606967,50,100.0
theta20,A,cur,all,0.06823522655684194,0.0039444814539479804,50,0.03
theta20,A,cur,post,0.06857927471696479,0.011661177945545276,50,0.03
theta20,A,cur,pre,0.07238981276057015,0.012580792093646298,50,0.03
theta20,A,hist,all,0.06757979572963113,0.003854771469823392,50,0.1
theta20,A,hist,post,0.06830819761555249,0.011601492420720007,50,0.1
theta20,A,hist,pre,0.07130783343297502,0.012454775858782489,50,0.1
theta20,A,in,all,0.06758052701483806,0.0038546847420011243,50,0.1
theta20,A,in,post,0.06830796843792811,0.011602961088344218,50,0.1
theta20,A,in,pre,0.07131012020626279,0.012458192266695893,50,0.1
theta20,A,legs,all,0.0690534701131196,0.004020792537957205,50,0.0
theta20,A,legs,post,0.06966848427924682,0.011925699068072157,50,0.0
theta20,A,legs,pre,0.07299380582248523,0.01271447986959476,50,0.0
theta20,A,point,all,0.2075696791385858,0.032645424397323874,50,3.0
theta20,A,point,post,0.21001473644098156,0.045736977419183734,50,3.0
theta20,A,point,pre,0.21837782701230357,0.04742684620757573,50,3.0
theta20,B,cur,all,0.0619647797451351,0.002381658017477122,50,0.1
theta20,B,cur,post,0.06277543300997256,0.00975693640482026,50,0.1
theta20,B,cur,pre,0.06507101789817261,0.010285810585922818,50,0.1
theta20,B,hist,all,0.06268484176777654,0.0019392677420437313,50,0.03
theta20,B,hist,post,0.06331150498034922,0.009761502949154913,50,0.03
theta20,B,hist,pre,0.06601292220085174,0.010218966425313506,50,0.03
theta20,B,in,all,0.06268473000063372,0.001939161462432085,50,0.03
theta20,B,in,post,0.06331115992534808,0.009761510159090995,50,0.03
theta20,B,in,pre,0.06601303809157345,0.010218932118969376,50,0.03
theta20,B,legs,all,0.06359628886564433,0.001983036225245375,50,0.0
theta20,B,legs,post,0.06427533340961292,0.009939543510403557,50,0.0
theta20,B,legs,pre,0.06693579096276277,0.010415362176553705,50,0.0
theta20,B,point,all,0.2322929669341822,0.030781301192746004,50,3.0
theta20,B,point,post,0.21001473644098156,0.045736977419183734,50,3.0
theta20,B,point,pre,0.2658978064312977,0.03979458306671435,50,3.0
theta20_snr0,A,cur,all,0.17542440780174892,0.016822808049791686,50,1.0
theta20_snr0,A,cur,post,0.16425423576530057,0.03061316697469277,50,1.0
theta20_snr0,A,cur,pre,0.19634633750045055,0.02807741445155005,50,1.0
theta20_snr0,A,hist,all,0.1632167763504313,0.017343384613125498,50,1.0
theta20_snr0,A,hist,post,0.16552544251390489,0.030760676701654468,50,1.0
theta20_snr0,A,hist,pre,0.17139432646722905,0.03208034073734329,50,1.0
theta20_snr0,A,in,all,0.16323497324241137,0.01733049774065564,50,1.0
theta20_snr0,A,in,post,0.1655338169831697,0.030750975728156296,50,1.0
theta20_snr0,A,in,pre,0.17142804997823943,0.03210481350631831,50,1.0
theta20_snr0,A,legs,all,0.20208000228237266,0.006326955512207266,50,0.0
theta20_snr0,A,legs,post,0.20403211319180722,0.03173419187809937,50,0.0
theta20_snr0,A,legs,pre,0.21300225703142497,0.03351368085237873,50,0.0
theta20_snr0,A,point,all,0.3234129965278881,0.048765410114825505,50,100.0
theta20_snr0,A,point,post,0.32614850312271365,0.0691731225094094,50,100.0
theta20_snr0,A,point,pre,0.341264667138643,0.07302326424035224,50,100.0
theta20_snr0,B,cur,all,0.1607758581925779,0.017758584947668087,50,1.0
theta20_snr0,B,cur,post,0.16335811194088948,0.030642332442836002,50,1.0
theta20_snr0,B,cur,pre,0.16845587074355994,0.03188818483205334,50,1.0
theta20_snr0,B,hist,all,0.17306121990281642,0.017167053983475226,50,1.0
theta20_snr0,B,hist,post,0.16364134908372394,0.030603082146652957,50,1.0
theta20_snr0,B,hist,pre,0.1922949752735123,0.027970581329057064,50,1.0
theta20_snr0,B,in,all,0.17306128776742022,0.01715493508726763,50,1.0
theta20_snr0,B,in,post,0.16364681872428022,0.030592217263512047,50,1.0
theta20_snr0,B,in,pre,0.19229133136373577,0.027971850602178473,50,1.0
theta20_snr0,B,legs,all,0.20023362626138616,0.0061297075663442205,50,0.0
theta20_snr0,B,legs,post,0.2023706374084014,0.03127664500559638,50,0.0
theta20_snr0,B,legs,pre,0.21078451321272257,0.032968325972225786,50,0.0
theta20_snr0,B,point,all,0.3593333849442095,0.046047975061814676,50,100.0
theta20_snr0,B,point,post,0.32614850312271365,0.0691731225094094,50,100.0
theta20_snr0,B,point,pre,0.4101138068342354,0.06075516449945999,50,100.0
theta30,A,cur,all,0.07443596832900935,0.0069900588923778265,50,0.03
theta30,A,cur,post,0.07461709106783658,0.014348588611409899,50,0.03
theta30,A,cur,pre,0.07928276767238908,0.01600688948125279,50,0.03
theta30,A,hist,all,0.07374642756359386,0.006796871913162714,50,0.1
theta30,A,hist,post,0.07459632365176547,0.014333413999794127,50,0.1
theta30,A,hist,pre,0.07787750810734549,0.01583871996255047,50,0.1
theta30,A,in,all,0.07374752529572852,0.006797321924186183,50,0.1
theta30,A,in,post,0.0745957379397442,0.014337723737721901,50,0.1
theta30,A,in,pre,0.07788142735810653,0.01584470866021487,50,0.1
