cell,scenario,method,alpha,segment,mean,std,count
tau0.2,B,cur,0.3,all,0.06791887844476001,0.007955720243588309,50
tau0.2,B,cur,0.3,post,0.06508921478237538,0.009043849952039907,50
tau0.2,B,cur,0.3,pre,0.09162347708241775,0.034770586541268626,50
tau0.2,B,cur,1.0,all,0.10160334502347858,0.024296625381179215,50
tau0.2,B,cur,1.0,post,0.10021351857013268,0.025371009522124184,50
tau0.2,B,cur,1.0,pre,0.12486588095626276,0.053332540936572775,50
tau0.2,B,cur,3.0,all,0.15046087801270003,0.04128563007813693,50
tau0.2,B,cur,3.0,post,0.14963746146139711,0.04257247001243061,50
tau0.2,B,cur,3.0,pre,0.17923221557288868,0.08131966610379197,50
tau0.2,B,cur,10.0,all,0.19169941815278935,0.054532994234892544,50
tau0.2,B,cur,10.0,post,0.19097769355600921,0.05603351366622099,50
tau0.2,B,cur,10.0,pre,0.22683153244011006,0.10451146060139133,50
tau0.2,B,cur,30.0,all,0.21164878478682314,0.06096241434476934,50
tau0.2,B,cur,30.0,post,0.21088680443459837,0.0625465241794031,50
tau0.2,B,cur,30.0,pre,0.2502598084895241,0.11567106644189938,50
tau0.2,B,cur,100.0,all,0.2215733799388027,0.06410747000723412,50
tau0.2,B,cur,100.0,post,0.22074716080781256,0.06574414243636552,50
tau0.2,B,cur,100.0,pre,0.2620940917402357,0.12112783039290849,50
tau0.2,B,hist,0.0,all,0.06357869538499458,0.0019699835384615304,50
tau0.2,B,hist,0.0,post,0.05945059372765818,0.003806837472791876,50
tau0.2,B,hist,0.0,pre,0.0914647146899806,0.03377485675558872,50
tau0.2,B,hist,0.01,all,0.06321212980511363,0.001963574751106704,50
tau0.2,B,hist,0.01,post,0.05908890698242125,0.0037778882392665563,50
tau0.2,B,hist,0.01,pre,0.0909981794236637,0.03358423017868925,50
tau0.2,B,hist,0.03,all,0.06275530385782363,0.0019615674830605855,50
tau0.2,B,hist,0.03,post,0.05854151281464689,0.003744518274209299,50
tau0.2,B,hist,0.03,pre,0.09067396962129962,0.033105314879354905,50
tau0.2,B,hist,0.1,all,0.06363173363332526,0.002522466920927892,50
tau0.2,B,hist,0.1,post,0.058226743011007505,0.004053840687589562,50
tau0.2,B,hist,0.1,pre,0.09478649361701151,0.03078201648884919,50
tau0.2,B,hist,0.3,all,0.07750405012280788,0.008964771978074144,50
tau0.2,B,hist,0.3,post,0.06541194747033402,0.009093159221667433,50
tau0.2,B,hist,0.3,pre,0.1267072706026633,0.025994579939650566,50
tau0.2,B,hist,1.0,all,0.1322546913687548,0.02572059981523852,50
tau0.2,B,hist,1.0,post,0.10148938766027944,0.025325273974642477,50
tau0.2,B,hist,1.0,pre,0.23195875144005768,0.03056312476286242,50
tau0.2,B,hist,3.0,all,0.2031059977642289,0.04215601798625519,50
tau0.2,B,hist,3.0,post,0.15228727963679387,0.04237677743890391,50
tau0.2,B,hist,3.0,pre,0.3609776399944576,0.04110794166757603,50
tau0.2,B,hist,10.0,all,0.2638152060106995,0.054837151041295024,50
tau0.2,B,hist,10.0,post,0.1967716850410643,0.05561810155854413,50
tau0.2,B,hist,10.0,pre,0.47056107308233286,0.04958679871674377,50
tau0.2,B,hist,30.0,all,0.3012782858446833,0.06191306574018372,50
tau0.2,B,hist,30.0,post,0.22541091592278484,0.0620899395273801,50
tau0.2,B,hist,30.0,pre,0.5371035685045148,0.05577078072484711,50
tau0.2,B,hist,100.0,all,0.3359673186415372,0.0692125498965282,50
tau0.2,B,hist,100.0,post,0.2574101574756417,0.06796396827536938,50
tau0.2,B,hist,100.0,pre,0.5887853330293664,0.06512882313570544,50
tau0.2,B,in,0.0,all,0.06357869538493505,0.001969983538458133,50
tau0.2,B,in,0.0,post,0.059450593727651616,0.003806837472789914,50
tau0.2,B,in,0.0,pre,0.0914647146897337,0.0337748567555523,50
tau0.2,B,in,0.01,all,0.06321202530304265,0.001963684550884328,50
tau0.2,B,in,0.01,post,0.05908872652861003,0.0037778954815772987,50
tau0.2,B,in,0.01,pre,0.09099835991630528,0.033584627555634454,50
tau0.2,B,in,0.03,all,0.06275503216456768,0.001961856430530624,50
tau0.2,B,in,0.03,post,0.05854099428098954,0.003744511280625381,50
tau0.2,B,in,0.03,pre,0.09067467725682161,0.033106868978392885,50
tau0.2,B,in,0.1,all,0.06363008643954378,0.0025222662234289615,50
tau0.2,B,in,0.1,post,0.05822474188004252,0.004053223578880236,50
tau0.2,B,in,0.1,pre,0.0947872301978043,0.03079086583894423,50
tau0.2,B,in,0.3,all,0.07748068527147582,0.008957249250792457,50
tau0.2,B,in,0.3,post,0.06539704238726872,0.009089526176127712,50
tau0.2,B,in,0.3,pre,0.12666645835245682,0.026028895023823072,50
tau0.2,B,in,1.0,all,0.13203819890457394,0.02568502714939848,50
tau0.2,B,in,1.0,post,0.10135636845553436,0.025322509415645632,50
tau0.2,B,in,1.0,pre,0.2315138479282046,0.030599806798624053,50
tau0.2,B,in,3.0,all,0.2021301452050989,0.04204972096558055,50
tau0.2,B,in,3.0,post,0.15165493403627994,0.04239791032461937,50
tau0.2,B,in,3.0,pre,0.35894789867583987,0.041123635864200744,50
tau0.2,B,in,10.0,all,0.25940421924168566,0.054412087260625956,50
tau0.2,B,in,10.0,post,0.19364001537918657,0.0557563168514391,50
tau0.2,B,in,10.0,pre,0.46175037125132695,0.04930446752282848,50
tau0.2,B,in,30.0,all,0.2869137131532953,0.06016695039420326,50
tau0.2,B,in,30.0,post,0.2138438925834934,0.062215953246457914,50
tau0.2,B,in,30.0,pre,0.5110219274569706,0.053106766073696854,50
tau0.2,B,in,100.0,all,0.3004614259089845,0.06300195178565889,50
tau0.2,B,in,100.0,post,0.22384070374984905,0.0653981561413473,50
tau0.2,B,in,100.0,pre,0.5352141617673873,0.05533534443509854,50
tau0.2,B,legs,0.0,all,0.06357869538499455,0.001969983538461513,50
tau0.2,B,legs,0.0,post,0.059450593727658145,0.0038068374727918907,50
tau0.2,B,legs,0.0,pre,0.09146471468998056,0.03377485675558865,50
tau0.2,B,legs,0.01,all,0.06357869538499455,0.001969983538461513,50
tau0.2,B,legs,0.01,post,0.059450593727658145,0.0038068374727918907,50
tau0.2,B,legs,0.01,pre,0.09146471468998056,0.03377485675558865,50
tau0.2,B,legs,0.03,all,0.06357869538499455,0.001969983538461513,50
tau0.2,B,legs,0.03,post,0.059450593727658145,0.0038068374727918907,50
tau0.2,B,legs,0.03,pre,0.09146471468998056,0.03377485675558865,50
tau0.2,B,legs,0.1,all,0.06357869538499455,0.001969983538461513,50
tau0.2,B,legs,0.1,post,0.059450593727658145,0.0038068374727918907,50
tau0.2,B,legs,0.1,pre,0.09146471468998056,0.03377485675558865,50
tau0.2,B,legs,0.3,all,0.06357869538499455,0.001969983538461513,50
tau0.2,B,legs,0.3,post,0.059450593727658145,0.0038068374727918907,50
tau0.2,B,legs,0.3,pre,0.09146471468998056,0.03377485675558865,50
tau0.2,B,legs,1.0,all,0.06357869538499455,0.001969983538461513,50
tau0.2,B,legs,1.0,post,0.059450593727658145,0.0038068374727918907,50
tau0.2,B,legs,1.0,pre,0.09146471468998056,0.03377485675558865,50
tau0.2,B,legs,3.0,all,0.06357869538499455,0.001969983538461513,50
tau0.2,B,legs,3.0,post,0.059450593727658145,0.0038068374727918907,50
tau0.2,B,legs,3.0,pre,0.09146471468998056,0.03377485675558865,50
tau0.2,B,legs,10.0,all,0.06357869538499455,0.001969983538461513,50
tau0.2,B,legs,10.0,post,0.059450593727658145,0.0038068374727918907,50
tau0.2,B,legs,10.0,pre,0.09146471468998056,0.03377485675558865,50
tau0.2,B,legs,30.0,all,0.06357869538499455,0.001969983538461513,50
tau0.2,B,legs,30.0,post,0.059450593727658145,0.0038068374727918907,50
tau0.2,B,legs,30.0,pre,0.09146471468998056,0.03377485675558865,50
tau0.2,B,legs,100.0,all,0.06357869538499455,0.001969983538461513,50
tau0.2,B,legs,100.0,post,0.059450593727658145,0.0038068374727918907,50
tau0.2,B,legs,100.0,pre,0.09146471468998056,0.03377485675558865,50
tau0.2,B,point,0.0,all,0.31618665518417094,0.0017577384015847655,50
tau0.2,B,point,0.0,post,0.3144183955646574,0.01781963322100261,50
tau0.2,B,point,0.0,pre,0.37626023779087403,0.13798091592747075,50
tau0.2,B,point,0.01,all,0.31411328728237103,0.0018011671483407576,50
tau0.2,B,point,0.01,post,0.3123503042271392,0.017680509682512915,50
tau0.2,B,point,0.01,pre,0.37382989825023943,0.1371550216625629,50
tau0.2,B,point,0.03,all,0.31013133713588353,0.0019411615649790564,50
tau0.2,B,point,0.03,post,0.30835468307803227,0.017420287514033614,50
tau0.2,B,point,0.03,pre,0.3692517246099331,0.13551731250646862,50
tau0.2,B,point,0.1,all,0.29776139500643234,0.002652275746765101,50
tau0.2,B,point,0.1,post,0.2957095657267218,0.016670848466996385,50
tau0.2,B,point,0.1,pre,0.35589862518814896,0.12992944086638386,50
tau0.2,B,point,0.3,all,0.2727082231196046,0.004763709536292293,50
tau0.2,B,point,0.3,post,0.26845957019116967,0.01552303971677338,50
tau0.2,B,point,0.3,pre,0.33473382588734446,0.11531452782160055,50
tau0.2,B,point,1.0,all,0.242253986807983,0.015006547028164558,50
tau0.2,B,point,1.0,post,0.22504311453956194,0.018662236872035623,50
tau0.2,B,point,1.0,pre,0.3394712800867942,0.08262929412636738,50
tau0.2,B,point,3.0,all,0.24883504775927814,0.03497360699096256,50
tau0.2,B,point,3.0,post,0.2062919311840639,0.03476613544041577,50
tau0.2,B,point,3.0,pre,0.4076635228242844,0.061034455564085814,50
tau0.2,B,point,10.0,all,0.2800494110184572,0.05122320701397418,50
tau0.2,B,point,10.0,post,0.21509710621220557,0.0516060700856288,50
tau0.2,B,point,10.0,pre,0.49042721134926043,0.05785662264549042,50
tau0.2,B,point,30.0,all,0.30087650454422116,0.05811939705518456,50
tau0.2,B,point,30.0,post,0.22585711960146884,0.05947297499601434,50
tau0.2,B,point,30.0,pre,0.5353475416204243,0.05898884697174949,50
tau0.2,B,point,100.0,all,0.3124746644541279,0.0612428292212008,50
tau0.2,B,point,100.0,post,0.23287644012846012,0.0631087013781886,50
tau0.2,B,point,100.0,pre,0.5585437151052646,0.06049449311696814,50
tau0.8,A,cur,0.0,all,0.08043398801883718,0.011550219844710512,50
tau0.8,A,cur,0.0,post,0.11228805240472987,0.02846420967725718,50
tau0.8,A,cur,0.0,pre,0.07310202638026793,0.01283497172456382,50
tau0.8,A,cur,0.01,all,0.08019181607916989,0.011564356916131389,50
tau0.8,A,cur,0.01,post,0.11159516579355538,0.028237527398796442,50
tau0.8,A,cur,0.01,pre,0.07301093449024804,0.012883341492499844,50
tau0.8,A,cur,0.03,all,0.08024027127484226,0.011521726805552784,50
tau0.8,A,cur,0.03,post,0.11034774695493546,0.02781530074561655,50
tau0.8,A,cur,0.03,pre,0.07351747918213404,0.01289458892504041,50
tau0.8,A,cur,0.1,all,0.08495365118919652,0.010930670647729311,50
tau0.8,A,cur,0.1,post,0.10727057590691612,0.026665634989709926,50
tau0.8,A,cur,0.1,pre,0.0809147383771376,0.012442256826577331,50
tau0.8,A,cur,0.3,all,0.11555550433569563,0.011568056280162603,50
tau0.8,A,cur,0.3,post,0.10604849628538775,0.026482586935660603,50
tau0.8,A,cur,0.3,pre,0.11992997781646576,0.013226794515226951,50
tau0.8,A,cur,1.0,all,0.2121224854765405,0.022579273225956736,50
tau0.8,A,cur,1.0,post,0.12648420936705784,0.04188230381934846,50
tau0.8,A,cur,1.0,pre,0.23109590180668121,0.021589748076492873,50
tau0.8,A,cur,3.0,all,0.32764998703519305,0.03312693208396682,50
tau0.8,A,cur,3.0,post,0.16988321540470014,0.06751037114487406,50
tau0.8,A,cur,3.0,pre,0.35976422587031837,0.027991888041407537,50
tau0.8,A,cur,10.0,all,0.42001599699806663,0.03969756821912764,50
tau0.8,A,cur,10.0,post,0.21108377132235692,0.08750649542115399,50
tau0.8,A,cur,10.0,pre,0.46180539415481475,0.030667973602855825,50
tau0.8,A,cur,30.0,all,0.4634632723747903,0.041974878114484776,50
tau0.8,A,cur,30.0,post,0.23159400747117576,0.09666992304753447,50
tau0.8,A,cur,30.0,pre,0.5096861800129687,0.031013682048400486,50
tau0.8,A,cur,100.0,all,0.4842261109146907,0.04277220569748311,50
tau0.8,A,cur,100.0,post,0.24184693574901328,0.10128165844683727,50
tau0.8,A,cur,100.0,pre,0.5325248282888331,0.030794157392118337,50
tau0.8,A,hist,0.0,all,0.08043398801883718,0.011550219844710512,50
tau0.8,A,hist,0.0,post,0.11228805240472987,0.02846420967725715,50
tau0.8,A,hist,0.0,pre,0.07310202638026796,0.012834971724563795,50
tau0.8,A,hist,0.01,all,0.08012253123552529,0.011579345666000834,50
tau0.8,A,hist,0.01,post,0.1119294859391889,0.028388508160573967,50
tau0.8,A,hist,0.01,pre,0.07278990328702296,0.012849983748779542,50
tau0.8,A,hist,0.03,all,0.07963593974758303,0.01161192284185743,50
tau0.8,A,hist,0.03,post,0.11133474537571458,0.028260929102261235,50
tau0.8,A,hist,0.03,pre,0.07231426458545982,0.012862127059543718,50
tau0.8,A,hist,0.1,all,0.07916673472611467,0.01154236903018889,50
tau0.8,A,hist,0.1,post,0.11036613004972542,0.02804615342476379,50
tau0.8,A,hist,0.1,pre,0.07199286478992342,0.012791729766125979,50
tau0.8,A,hist,0.3,all,0.08427979774320865,0.012013564974812348,50
tau0.8,A,hist,0.3,post,0.11368254967352742,0.02939226706685626,50
tau0.8,A,hist,0.3,pre,0.0779687959734923,0.013570042126591002,50
tau0.8,A,hist,1.0,all,0.11421776001427832,0.022789471056038506,50
tau0.8,A,hist,1.0,post,0.14036598264250177,0.04330216611551752,50
tau0.8,A,hist,1.0,pre,0.11012033058244418,0.024488181265359527,50
tau0.8,A,hist,3.0,all,0.16085336148809662,0.039056183996836316,50
tau0.8,A,hist,3.0,post,0.188228805576501,0.0663172546686547,50
tau0.8,A,hist,3.0,pre,0.1578684598526896,0.04068821140437195,50
tau0.8,A,hist,10.0,all,0.20625663220183038,0.0513311402236925,50
tau0.8,A,hist,10.0,post,0.24449757987217344,0.08475127171953166,50
tau0.8,A,hist,10.0,pre,0.2012341623421598,0.05361671845189871,50
tau0.8,A,hist,30.0,all,0.24211637117769816,0.05660116418809163,50
tau0.8,A,hist,30.0,post,0.3007155385636879,0.09690768031250617,50
tau0.8,A,hist,30.0,pre,0.2314331031239169,0.059082789000837875,50
tau0.8,A,hist,100.0,all,0.2837582619242105,0.06292934457804604,50
tau0.8,A,hist,100.0,post,0.3609806914317091,0.11157486345748024,50
tau0.8,A,hist,100.0,pre,0.2679313989842833,0.06376781232847462,50
tau0.8,A,in,0.0,all,0.08043398801879217,0.011550219844718256,50
tau0.8,A,in,0.0,post,0.1122880524047145,0.028464209677255214,50
tau0.8,A,in,0.0,pre,0.07310202638021163,0.01283497172458302,50
tau0.8,A,in,0.01,all,0.0801226562764275,0.011579448679942365,50
tau0.8,A,in,0.01,post,0.11192604152848121,0.028386503262481,50
tau0.8,A,in,0.01,pre,0.07279155614766993,0.012851241071768922,50
tau0.8,A,in,0.03,all,0.07963612102776102,0.011612094473706633,50
tau0.8,A,in,0.03,post,0.11132383182747255,0.028254725968573008,50
tau0.8,A,in,0.03,pre,0.07231916804389157,0.012865904210884673,50
tau0.8,A,in,0.1,all,0.07916493974638512,0.011541386865867434,50
tau0.8,A,in,0.1,post,0.11032292368772978,0.028024081722670506,50
tau0.8,A,in,0.1,pre,0.0720082592382845,0.012803959924767341,50
tau0.8,A,in,0.3,all,0.08425421218140157,0.01200067655293289,50
tau0.8,A,in,0.3,post,0.1134986952159627,0.029331126126622524,50
tau0.8,A,in,0.3,pre,0.0780038266378411,0.013592069873534809,50
tau0.8,A,in,1.0,all,0.1139788669055767,0.02277819467969363,50
tau0.8,A,in,1.0,post,0.13935411236757594,0.04327527925180896,50
tau0.8,A,in,1.0,pre,0.11013456479714266,0.02446640541512808,50
tau0.8,A,in,3.0,all,0.15951144558923205,0.03928811700583279,50
tau0.8,A,in,3.0,post,0.1836666159082292,0.0667345355852156,50
tau0.8,A,in,3.0,pre,0.1574890450973256,0.04067610467475141,50
tau0.8,A,in,10.0,all,0.19901624477643676,0.05275984821635865,50
tau0.8,A,in,10.0,post,0.22384264228008963,0.08602400589363346,50
tau0.8,A,in,10.0,pre,0.19795326696538454,0.054068855282599436,50
tau0.8,A,in,30.0,all,0.21830597133415325,0.05925832095628712,50
tau0.8,A,in,30.0,post,0.24361455110702665,0.095050893793993,50
tau0.8,A,in,30.0,pre,0.21764028315731218,0.06055414437325039,50
tau0.8,A,in,100.0,all,0.22794089658001945,0.06241197769608865,50
tau0.8,A,in,100.0,post,0.2534419288432452,0.09964459331258804,50
tau0.8,A,in,100.0,pre,0.22748038388190217,0.0636468170868961,50
tau0.8,A,legs,0.0,all,0.08043398801883718,0.011550219844710507,50
tau0.8,A,legs,0.0,post,0.11228805240472987,0.02846420967725716,50
tau0.8,A,legs,0.0,pre,0.07310202638026793,0.012834971724563816,50
tau0.8,A,legs,0.01,all,0.08043398801883718,0.011550219844710507,50
tau0.8,A,legs,0.01,post,0.11228805240472987,0.02846420967725716,50
tau0.8,A,legs,0.01,pre,0.07310202638026793,0.012834971724563816,50
tau0.8,A,legs,0.03,all,0.08043398801883718,0.011550219844710507,50
tau0.8,A,legs,0.03,post,0.11228805240472987,0.02846420967725716,50
tau0.8,A,legs,0.03,pre,0.07310202638026793,0.012834971724563816,50
tau0.8,A,legs,0.1,all,0.08043398801883718,0.011550219844710507,50
tau0.8,A,legs,0.1,post,0.11228805240472987,0.02846420967725716,50
tau0.8,A,legs,0.1,pre,0.07310202638026793,0.012834971724563816,50
tau0.8,A,legs,0.3,all,0.08043398801883718,0.011550219844710507,50
tau0.8,A,legs,0.3,post,0.11228805240472987,0.02846420967725716,50
tau0.8,A,legs,0.3,pre,0.07310202638026793,0.012834971724563816,50
tau0.8,A,legs,1.0,all,0.08043398801883718,0.011550219844710507,50
tau0.8,A,legs,1.0,post,0.11228805240472987,0.02846420967725716,50
tau0.8,A,legs,1.0,pre,0.07310202638026793,0.012834971724563816,50
tau0.8,A,legs,3.0,all,0.08043398801883718,0.011550219844710507,50
tau0.8,A,legs,3.0,post,0.11228805240472987,0.02846420967725716,50
tau0.8,A,legs,3.0,pre,0.07310202638026793,0.012834971724563816,50
tau0.8,A,legs,10.0,all,0.08043398801883718,0.011550219844710507,50
tau0.8,A,legs,10.0,post,0.11228805240472987,0.02846420967725716,50
tau0.8,A,legs,10.0,pre,0.07310202638026793,0.012834971724563816,50
tau0.8,A,legs,30.0,all,0.08043398801883718,0.011550219844710507,50
tau0.8,A,legs,30.0,post,0.11228805240472987,0.02846420967725716,50
tau0.8,A,legs,30.0,pre,0.07310202638026793,0.012834971724563816,50
tau0.8,A,legs,100.0,all,0.08043398801883718,0.011550219844710507,50
tau0.8,A,legs,100.0,post,0.11228805240472987,0.02846420967725716,50
tau0.8,A,legs,100.0,pre,0.07310202638026793,0.012834971724563816,50
tau0.8,A,point,0.0,all,0.3163081158585662,0.001625376608273057,50
tau0.8,A,point,0.0,post,0.3332153805485089,0.07668453164669356,50
tau0.8,A,point,0.0,pre,0.3200282171611509,0.02081092576876003,50
tau0.8,A,point,0.01,all,0.31422985044895213,0.0016798417969282053,50
tau0.8,A,point,0.01,post,0.33103115337412553,0.07618688094400461,50
tau0.8,A,point,0.01,pre,0.3179241477131116,0.020681271602195794,50
tau0.8,A,point,0.03,all,0.3102146014225425,0.001849042377846393,50
tau0.8,A,point,0.03,post,0.3268130982304456,0.07523044339561778,50
tau0.8,A,point,0.03,pre,0.3138586673580103,0.02043657426661281,50
tau0.8,A,point,0.1,all,0.29750752414072457,0.0026976035579798397,50
tau0.8,A,point,0.1,post,0.3134835015741441,0.07225170818263361,50
tau0.8,A,point,0.1,pre,0.3009888460963681,0.019709797112388783,50
tau0.8,A,point,0.3,all,0.2701233432629063,0.005125119670924325,50
tau0.8,A,point,0.3,post,0.2849000988365324,0.06618822382601679,50
tau0.8,A,point,0.3,pre,0.2732265243458217,0.018421432868877295,50
tau0.8,A,point,1.0,all,0.2264728549198674,0.014029903456189999,50
tau0.8,A,point,1.0,post,0.24020806743998466,0.060085518105344154,50
tau0.8,A,point,1.0,pre,0.22880895938277143,0.0199990479610619,50
tau0.8,A,point,3.0,all,0.2075267940243386,0.0325552516287443,50
tau0.8,A,point,3.0,post,0.22246585476445926,0.07017179836192694,50
tau0.8,A,point,3.0,pre,0.20921192852248993,0.0342569504547044,50
tau0.8,A,point,10.0,all,0.21620729213515483,0.04988403352814317,50
tau0.8,A,point,10.0,post,0.2331863671097817,0.08759940911291872,50
tau0.8,A,point,10.0,pre,0.21767141037526108,0.05058660467622939,50
tau0.8,A,point,30.0,all,0.22695718707007081,0.05787611047601232,50
tau0.8,A,point,30.0,post,0.2449244533380295,0.09647226086267209,50
tau0.8,A,point,30.0,pre,0.22845190751576175,0.05848167238607818,50
tau0.8,A,point,100.0,all,0.2340300125661918,0.061559745797932684,50
tau0.8,A,point,100.0,post,0.2523744804644579,0.10082057397727584,50
tau0.8,A,point,100.0,pre,0.23560383287815914,0.062169068359793384,50
tau0.8,B,cur,0.0,all,0.0636427966247825,0.002030739470933568,50
tau0.8,B,cur,0.0,post,0.08118586573692024,0.018996643268121977,50
tau0.8,B,cur,0.0,pre,0.06048217662817318,0.004035327061032073,50
tau0.8,B,cur,0.01,all,0.06325309623576228,0.0020077125199124447,50
tau0.8,B,cur,0.01,post,0.0807026177362802,0.01886200752283384,50
tau0.8,B,cur,0.01,pre,0.06010715877297101,0.004024358508531028,50
tau0.8,B,cur,0.03,all,0.06263819588364841,0.0019842226224951838,50
tau0.8,B,cur,0.03,post,0.07989543958450551,0.018653110331831944,50
